tract,Name,Teenage_Birth_Rate
9003473502,"Windsor, CT",0.2527
36047017900,"Kings County, NY",0.2527
53053063100,"South End, Tacoma, WA",0.2527
24033801207,"Clinton, MD",0.2527
36047100600,"Kings County, NY",0.2527
48439111553,"West Arlington, Arlington, TX",0.2527
5021950200,"Corning, AR",0.2527
12086000305,"North Miami, FL",0.2527
45019002613,"West Ashley, Charleston, SC",0.2527
53077002900,"Cowiche, WA",0.2527
24031700204,"Damascus, MD",0.2526
41067032104,"Sherwood - Tualatin South, Sherwood, OR",0.2526
18089042100,"Hobart, IN",0.2526
17167001200,"Historic West-Side, Springfield, IL",0.2526
36047031702,"Kings County, NY",0.2526
18135951400,"Saratoga, IN",0.2526
48439111311,"Mansfield, TX",0.2526
48439110905,"Benbrook, TX",0.2526
36045061700,"Adams, NY",0.2526
6069000501,"Hollister, CA",0.2526
37051003312,"Seventy-First, Fayetteville, NC",0.2526
29159480400,"Sedalia, MO",0.2526
18017950900,"Logansport, IN",0.2526
39095007800,"Franklin Park, Toledo, OH",0.2526
47093004607,"Knoxville, TN",0.2526
4013061009,"Goodyear, AZ",0.2526
6037901007,"Lancaster, CA",0.2526
36047082400,"Kings County, NY",0.2526
10003012500,"Wilmington, DE",0.2526
37027030500,"Lenoir, NC",0.2526
21067002303,"Lexington, KY",0.2526
42077006800,"Fountain Hill, PA",0.2526
36047019500,"Kings County, NY",0.2526
37157040300,"Eden, NC",0.2526
17145030500,"Du Quoin, IL",0.2526
48187210803,"Seguin, TX",0.2526
39017010904,"Fairfield, OH",0.2526
2090001600,"North Pole, AK",0.2526
6037123303,"North Hollywood, Los Angeles, CA",0.2526
41065970100,"The Dalles, OR",0.2526
36047002200,"Kings County, NY",0.2525
37183052707,"Northeast Raleigh, Raleigh, NC",0.2525
6037276100,"Los Angeles, CA",0.2525
8005007500,"Jewell Heights - Hoffman Heights, Aurora, CO",0.2525
17031839000,"Chicago Loop, Chicago, IL",0.2525
36045060900,"Carthage, NY",0.2525
18063210400,"North Salem, IN",0.2525
8005081300,"Willow Park, Aurora, CO",0.2525
12009065125,"Cinnamon Cove, Melbourne, FL",0.2525
48453001845,"North Austin, Austin, TX",0.2525
38105954100,"Williston, ND",0.2525
41019110000,"Roseburg, OR",0.2525
6103001000,"Corning, CA",0.2525
18175967600,"Salem, IN",0.2525
29125880298,"Vienna, MO",0.2525
39035123900,"Jefferson, Cleveland, OH",0.2525
12099007838,"Royal Palm Beach, FL",0.2525
30031000103,"Belgrade, MT",0.2525
6037407701,"La Puente, CA",0.2525
37115010700,"Mars Hill, NC",0.2525
37179020307,"Monroe, NC",0.2525
5053470100,"Sheridan, AR",0.2525
37183054211,"Northhampton, Wake Forest, NC",0.2524
6037532303,"South Montebello, Commerce, CA",0.2524
24031702401,"Silver Spring, MD",0.2524
24025303201,"Forest Hill, MD",0.2524
6013303102,"Brentwood, CA",0.2524
51027010500,"Jewell Ridge, VA",0.2524
48439111008,"Crowley, TX",0.2524
6073020018,"San Marcos, CA",0.2524
36047044700,"Kings County, NY",0.2524
26069000100,"Oscoda Township, MI",0.2524
1117030701,"Columbiana, AL",0.2524
25005640500,"Fall River, MA",0.2524
42035030800,"Mill Hall, PA",0.2524
34007611600,"Collingswood, NJ",0.2524
6001407101,"Harrington, Oakland, CA",0.2524
46099001002,"Sioux Falls, SD",0.2524
16085970100,"Cascade, ID",0.2524
29137960300,"Madison, MO",0.2524
6041101100,"Novato, CA",0.2524
20161000600,"Manhattan, KS",0.2524
19009070300,"Exira, IA",0.2524
39153531801,"Akron, OH",0.2523
47005963100,"Camden, TN",0.2523
49049002701,"Provost, Provo, UT",0.2523
26121001700,"Muskegon, MI",0.2523
39151714901,"East Sparta, OH",0.2523
6037201602,"Northeast Los Angeles, Los Angeles, CA",0.2523
24033803527,"Upper Marlboro, MD",0.2523
13139000900,"Gainesville, GA",0.2523
13059001700,"Athens, GA",0.2523
48215020402,"Mission, TX",0.2523
12057011607,"Town N Country Alliance, Tampa, FL",0.2523
48103950100,"Crane, TX",0.2523
37189920900,"Banner Elk, NC",0.2523
17141961000,"Davis Junction, IL",0.2523
54095961800,"Sistersville, WV",0.2523
39169001400,"Apple Creek, OH",0.2523
8101002806,"Pueblo, CO",0.2523
27163070907,"Saint Paul, MN",0.2523
45015020720,"Goose Creek, SC",0.2523
21089040202,"Flatwoods, KY",0.2523
6107002100,"Tulare, CA",0.2523
39089757400,"Etna, OH",0.2523
26067031200,"Lake Odessa, MI",0.2523
8059011727,"Carmody, Lakewood, CO",0.2523
26163593300,"Woodhaven, MI",0.2522
36081058200,"Queens County, NY",0.2522
47037019114,"Antioch, Nashville, TN",0.2522
36081100802,"Queens County, NY",0.2522
48141004314,"O'Shea Keleher, El Paso, TX",0.2522
32003005102,"Green Valley North, Henderson, NV",0.2522
20139010100,"Carbondale, KS",0.2522
39095006200,"DeVeaux, Toledo, OH",0.2522
16031950500,"Burley, ID",0.2522
4015952900,"Lake Havasu City, AZ",0.2522
6037207302,"Central LA, Los Angeles, CA",0.2522
26129950600,"West Branch, MI",0.2522
27129790100,"Buffalo Lake, MN",0.2522
26163563200,"Canton, MI",0.2522
12021011103,"South Naples, Naples, FL",0.2522
12086020200,"Miami, FL",0.2522
22057021400,"Cut Off, LA",0.2522
8059010701,"Barths, Wheat Ridge, CO",0.2522
51810040801,"Northwest, Virginia Beach, VA",0.2522
6065041906,"Corona, CA",0.2522
48161000200,"Fairfield, TX",0.2521
47163042300,"Blountville, TN",0.2521
54045956101,"Chapmanville, WV",0.2521
6095252312,"Fairfield, CA",0.2521
4019003200,"Peter Howell, Tucson, AZ",0.2521
26081012800,"Mapleview, Kentwood, MI",0.2521
17031813200,"Oak Park, IL",0.2521
48039660802,"Pearland, TX",0.2521
26125145200,"Waterford Township, MI",0.2521
39085200400,"Willowick, OH",0.2521
48085031630,"Oakwood Glen, Plano, TX",0.2521
12127091015,"Deltona, FL",0.2521
33017083001,"Somersworth, NH",0.2521
17049950200,"Effingham, IL",0.2521
48499950400,"Alba, TX",0.2521
42003510000,"East Pittsburgh, PA",0.2521
46099000201,"Sioux Falls, SD",0.252
16005940000,"Pocatello, ID",0.252
24009860802,"Saint Leonard, MD",0.252
27027020100,"Moorhead, MN",0.252
53057952500,"Mount Vernon, WA",0.252
42107001900,"Guinea Hill, Pottsville, PA",0.252
51117930101,"La Crosse, VA",0.252
55079180300,"Cudahy, WI",0.252
17167000400,"Springfield, IL",0.252
39013010200,"Wolfhurst, Bridgeport, OH",0.252
12057013704,"Riverview, FL",0.252
27171100204,"Monticello, MN",0.252
27123042700,"North Saint Paul, MN",0.252
37051003102,"Jack Britt, Fayetteville, NC",0.252
48451001600,"San Angelo, TX",0.252
27123035200,"Macalester - Groveland, Saint Paul, MN",0.252
29009960600,"Golden, MO",0.252
6037530301,"East Los Angeles, CA",0.252
55131420401,"West Bend, WI",0.252
6071002013,"Rancho Cucamonga, CA",0.252
24033805907,"Hyattsville, MD",0.252
29047021208,"Barry Harbour, Kansas City, MO",0.252
4027011405,"Bienestar Estates, San Luis, AZ",0.252
26015010700,"Dowling, MI",0.252
6059087902,"Stanton, CA",0.252
6037227020,"South Los Angeles, Los Angeles, CA",0.252
40051000600,"Chickasha, OK",0.2519
40147000600,"Bartlesville, OK",0.2519
29203470200,"Birch Tree, MO",0.2519
6059074601,"Henninger Park, Santa Ana, CA",0.2519
36119011600,"Sleepy Hollow, NY",0.2519
25025081400,"Highland Park, Boston, MA",0.2519
8059010503,"Wheat Ridge, CO",0.2519
12101030406,"New Port Richey, FL",0.2519
25021443102,"Bellingham, MA",0.2519
21111012411,"Pleasure Ridge Park, Louisville, KY",0.2519
41051008100,"Northeast Portland, Portland, OR",0.2519
12111382113,"Port St. Lucie, FL",0.2519
29127960300,"Palmyra, MO",0.2519
25017350300,"Magoun Square, Somerville, MA",0.2519
31109000100,"Havelock, Lincoln, NE",0.2519
17125956600,"Bath, IL",0.2519
48027022405,"Killeen, TX",0.2519
6037553000,"Norwalk, CA",0.2518
17097861013,"Lake Villa, IL",0.2518
20177003902,"Berryton, KS",0.2518
47157020102,"Millington, TN",0.2518
17177001000,"Freeport, IL",0.2518
26021010600,"Berrien Center, MI",0.2518
29095013606,"Lee's Summit, MO",0.2518
56005000400,"Gillette, WY",0.2518
26025002000,"Battle Creek, MI",0.2518
1125010202,"Northport, AL",0.2518
1077010900,"Florence, AL",0.2518
4013103701,"Paradise Valley Village, Phoenix, AZ",0.2518
6037204810,"Boyle Heights, Los Angeles, CA",0.2518
15001021800,"Kapaau, HI",0.2518
8069000202,"Martinez Park, Fort Collins, CO",0.2518
39113050503,"Miamisburg, OH",0.2518
48453001835,"Copperfield, Austin, TX",0.2518
31055004300,"Southeast Omaha, Omaha, NE",0.2517
6077003305,"Stockton, CA",0.2517
48439113213,"North Richland Hills, TX",0.2517
27013170300,"Tourtellotte Park, Mankato, MN",0.2517
36093033200,"Schenectady, NY",0.2517
36061002400,"Lower Manhattan, New York, NY",0.2517
18019050100,"Jeffersonville, IN",0.2517
41051009201,"Southeast Portland, Portland, OR",0.2517
24033800605,"Greater Upper Marlboro, Upper Marlboro, MD",0.2517
12111381601,"Fort Pierce, FL",0.2517
17199020300,"Energy, IL",0.2517
12101031203,"The Estates Of Beacon Woods Golf And Country Club, Hudson, FL",0.2517
37133000402,"Sneads Ferry, NC",0.2517
26059050400,"Reading, MI",0.2517
39043040100,"Vermilion, OH",0.2517
47187051201,"Thompson's Station, TN",0.2517
49035113012,"South Jordan, UT",0.2517
44003020601,"Coventry, RI",0.2517
51700031902,"Central Newport News, Newport News, VA",0.2517
48121021736,"Lewisville, TX",0.2517
37067003904,"Winston-Salem, NC",0.2517
18001030100,"Decatur, IN",0.2517
6019007201,"Kingsburg, CA",0.2517
42091207500,"Harleysville, PA",0.2517
42051262300,"Uniontown, PA",0.2517
27123032600,"Thomas - Dale, Saint Paul, MN",0.2517
26087333500,"Lapeer, MI",0.2517
6065047202,"Desert Hot Springs, CA",0.2517
8059015900,"Lakewood, CO",0.2516
48141000111,"Northeast El Paso, El Paso, TX",0.2516
48155950100,"Crowell, TX",0.2516
41051007600,"Northeast Portland, Portland, OR",0.2516
37171930102,"Pilot Mountain, NC",0.2516
42049011701,"North East, PA",0.2516
37105030102,"Sanford, NC",0.2516
36047041300,"Kings County, NY",0.2516
18035002402,"Muncie, IN",0.2516
47157020700,"Millington, TN",0.2516
12095012800,"Orlando, FL",0.2516
46019967700,"Belle Fourche, SD",0.2516
27003050401,"Anoka, MN",0.2516
21131920200,"Warbranch, KY",0.2516
36029005100,"North Park, Buffalo, NY",0.2516
55027960300,"Waupun, WI",0.2516
41039002001,"Springfield, OR",0.2516
36029017502,"Collins, NY",0.2516
48113013624,"Far North Dallas, Dallas, TX",0.2516
12086009808,"Miami, FL",0.2516
25013812202,"West Springfield, MA",0.2516
36075021300,"Hannibal, NY",0.2516
4015952001,"Bullhead City, AZ",0.2516
42117950200,"Elkland, PA",0.2516
53003960600,"Clarkston, WA",0.2516
39113090304,"Dayton, OH",0.2516
35045000401,"Farmington, NM",0.2515
41041950304,"Lincoln City, OR",0.2515
6067004006,"Pocket, Sacramento, CA",0.2515
12103026814,"Briar Creek, Safety Harbor, FL",0.2515
27037060818,"Farmington, MN",0.2515
55071005100,"Two Rivers, WI",0.2515
6017030810,"Cameron Park, CA",0.2515
42013101700,"Altoona, PA",0.2515
18057110512,"Noblesville, IN",0.2515
12081001404,"Bradenton, FL",0.2515
8069001704,"Loveland, CO",0.2515
31055007508,"Waterloo, NE",0.2515
22001960200,"Eunice, LA",0.2515
36021001900,"Germantown, NY",0.2515
29189216200,"University City, MO",0.2515
26081004400,"Ridgemoor, Grand Rapids, MI",0.2515
45051060102,"Myrtle Beach, SC",0.2515
48029181814,"North Central, San Antonio, TX",0.2515
42129800300,"New Kensington, PA",0.2515
12099005203,"Lake Worth, FL",0.2515
28033070522,"Greenbrook, Southaven, MS",0.2515
48201420400,"Southwest Houston, Houston, TX",0.2514
21111011519,"Louisville, KY",0.2514
56031959100,"Guernsey, WY",0.2514
10005051202,"Bethany Beach, DE",0.2514
6029002807,"Olde Stockdale, Bakersfield, CA",0.2514
26145011100,"Saginaw, MI",0.2514
18137968500,"Batesville, IN",0.2514
47025970500,"Speedwell, TN",0.2514
48353950500,"Roscoe, TX",0.2514
6037104404,"Pacoima, Los Angeles, CA",0.2514
41051009604,"Portland, OR",0.2514
22033003702,"Broadmoor/Sherwood Forest, Baton Rouge, LA",0.2514
17031804511,"Hanover Park, IL",0.2514
32031001400,"West University, Reno, NV",0.2514
45001950300,"Abbeville, SC",0.2514
12103025304,"Palm Hill, Largo, FL",0.2514
26061001000,"Chassell, MI",0.2514
53033029901,"Auburn, WA",0.2514
51013103800,"Long Branch Creek, Arlington, VA",0.2514
53039950100,"Goldendale, WA",0.2514
36057072500,"Fort Plain, NY",0.2514
45079010304,"Columbia, SC",0.2514
17091012000,"Bourbonnais, IL",0.2514
53033030902,"Pacific, WA",0.2514
42013011300,"Martinsburg, PA",0.2513
34039030701,"Elizabeth, NJ",0.2513
13151070110,"Stockbridge, GA",0.2513
40025950100,"Boise City, OK",0.2513
23009966600,"Deer Isle, ME",0.2513
12117020600,"Sanford, FL",0.2513
32005002500,"Douglas County, NV",0.2513
53053073404,"Puyallup, WA",0.2513
42077005505,"Schnecksville, PA",0.2513
37109070202,"Lincolnton, NC",0.2513
26159010100,"Gobles, MI",0.2513
32003003001,"Charleston Preservation, Las Vegas, NV",0.2513
6059074103,"Bristol Manor, Santa Ana, CA",0.2513
6037407001,"Bassett, West Puente Valley, CA",0.2513
20015020400,"El Dorado, KS",0.2513
55065970100,"Blanchardville, WI",0.2513
27123041601,"Roseville, MN",0.2513
55133203303,"Pewaukee, WI",0.2513
9003496100,"West Hartford, CT",0.2513
48453001861,"Windermere, Pflugerville, TX",0.2513
19155030601,"Council Bluffs, IA",0.2513
39171950200,"Edon, OH",0.2512
6065041001,"Arlanza, Riverside, CA",0.2512
29189214602,"Overland, MO",0.2512
8041004902,"Colorado Springs, CO",0.2512
54011001000,"Huntington, WV",0.2512
26121003800,"Montague, MI",0.2512
34005701301,"Florence, Florence Township, NJ",0.2512
6073013801,"Spring Valley, CA",0.2512
17111870811,"McHenry, IL",0.2512
48201350400,"Southbelt/ Ellington, Houston, TX",0.2512
25009260900,"Haverhill, MA",0.2512
19021960500,"Storm Lake, IA",0.2512
48309003701,"Robinson, TX",0.2512
6037404000,"Covina, CA",0.2512
48453001766,"Leander, TX",0.2512
26147635000,"Port Huron, MI",0.2512
27053026005,"Eden Prairie, MN",0.2512
51161030203,"Hollins, VA",0.2512
37183054006,"North Haven, Raleigh, NC",0.2512
22033004302,"Pride, Central, LA",0.2512
12099006605,"Delray Beach, FL",0.2512
37183053410,"Cary Park, Cary, NC",0.2512
36081058000,"Queens County, NY",0.2511
35035000304,"Alamogordo, NM",0.2511
51810044808,"Northeast Virginia Beach, Virginia Beach, VA",0.2511
4019003004,"Tucson, AZ",0.2511
18057110509,"Noblesville, IN",0.2511
1069041900,"Ashford, AL",0.2511
47015960300,"Woodbury, TN",0.2511
12099003700,"Southwest, West Palm Beach, FL",0.2511
20177002500,"Topeka, KS",0.2511
34003015400,"Englewood, NJ",0.2511
6073010009,"San Ysidro, San Diego, CA",0.2511
39025041305,"Cincinnati, OH",0.2511
12035060211,"Palm Coast, FL",0.2511
4013422304,"Chandler, AZ",0.2511
39017010907,"Fairfield, OH",0.2511
26125129000,"Lake Orion, Orion charter Township, MI",0.2511
26121001600,"Muskegon, MI",0.2511
20047969700,"Kinsley, KS",0.251
37175960500,"Brevard, NC",0.251
27021940001,"Walker, MN",0.251
6037231720,"South Figueroa Corridor, Los Angeles, CA",0.251
55105001303,"Janesville, WI",0.251
48201541400,"Glencairn, Houston, TX",0.251
38057961600,"Hazen, ND",0.251
6073003202,"Paradise Hills, San Diego, CA",0.251
12021010801,"South Naples, Naples, FL",0.251
55041950300,"Crandon, WI",0.251
47061955000,"Altamont, TN",0.251
24037875500,"Leonardtown, MD",0.251
32003006900,"Las Vegas, NV",0.251
25017353400,"Cambridgeport, Cambridge, MA",0.251
6037120010,"Van Nuys, Los Angeles, CA",0.251
47007953200,"Pikeville, TN",0.251
51700032007,"North Newport News, Newport News, VA",0.251
22055000602,"Lafayette, LA",0.251
26099268100,"Center Line, MI",0.251
26081002300,"Michigan Oaks, Grand Rapids, MI",0.251
53009001100,"Port Angeles, WA",0.251
6089010100,"Downtown, Redding, CA",0.251
38101010301,"Minot, ND",0.251
44007016400,"Pawtucket, RI",0.251
12103027801,"Madeira Beach, FL",0.251
20031966200,"Burlington, KS",0.251
48201542000,"Silvermill, Katy, TX",0.251
12057011410,"Citrus Park Community, Tampa, FL",0.251
1031010800,"Enterprise, AL",0.251
36035970600,"Gloversville, NY",0.2509
17111870301,"Harvard, IL",0.2509
12117021608,"Altamonte Springs, FL",0.2509
55009002003,"Green Bay, WI",0.2509
25005641800,"Fall River, MA",0.2509
55085970102,"Rhinelander, WI",0.2509
39061020761,"Cincinnati, OH",0.2509
12103022602,"Disston Heights, Saint Petersburg, FL",0.2509
36081036300,"Queens County, NY",0.2509
12071050500,"Bonita Springs, FL",0.2509
6071008800,"Yucaipa, CA",0.2509
12101030205,"Port Richey, FL",0.2509
54097967000,"Rock Cave, WV",0.2509
6075017902,"Treasure Island, San Francisco, CA",0.2509
36111953600,"Highland, NY",0.2509
47149040810,"Eagleville, TN",0.2509
37025040600,"Concord, NC",0.2509
34009022102,"Cape May County, NJ",0.2509
24005440702,"Rosedale, MD",0.2509
6037503201,"East Whitter, Whittier, CA",0.2509
41027950300,"Hood River, OR",0.2509
56009956400,"Douglas, WY",0.2509
24011955100,"Greensboro, MD",0.2509
54037972506,"Charles Town, WV",0.2508
6073002401,"Cherokee Point, San Diego, CA",0.2508
39007001002,"Geneva, OH",0.2508
54045956400,"Yolyn, WV",0.2508
10001041802,"Dover, DE",0.2508
18097330203,"Feather Cove III, Indianapolis, IN",0.2508
55073002100,"Marshfield, WI",0.2508
37063002027,"Durham, NC",0.2508
12053041302,"Spring Hill, FL",0.2508
36027070102,"Hyde Park, NY",0.2508
17031242300,"Ukrainian Village, Chicago, IL",0.2508
13151070204,"Stockbridge, GA",0.2508
6037222001,"Jefferson, Los Angeles, CA",0.2508
37025042601,"Concord, NC",0.2508
15003008921,"Waipahu, HI",0.2508
55067960700,"Antigo, WI",0.2508
54009031101,"Colliers, WV",0.2508
45035010505,"Summerville, SC",0.2508
41047002202,"Salem, OR",0.2508
42101038800,"Mount Airy, Philadelphia, PA",0.2508
39141955602,"Chillicothe, OH",0.2508
48439113109,"North Arlington, Arlington, TX",0.2508
24015030904,"Elkton, MD",0.2508
40121485900,"McAlester, OK",0.2507
40143005801,"Owasso, OK",0.2507
37119005524,"Mineral Springs, Charlotte, NC",0.2507
55077960400,"Endeavor, WI",0.2507
6085512312,"Morgan Hill, CA",0.2507
18075962800,"Portland, IN",0.2507
26085961200,"Baldwin, MI",0.2507
26081011403,"Grand Rapids, MI",0.2507
10001042100,"Viola, DE",0.2507
48029180603,"Inner West Side, San Antonio, TX",0.2507
18083955200,"Bruceville, IN",0.2507
48439100602,"Fort Worth, TX",0.2507
33013003200,"Pembroke, NH",0.2507
17115002401,"Decatur, IL",0.2507
26145011702,"Birch Run, MI",0.2507
8025969600,"Ordway, CO",0.2507
6037120104,"Panorama City, Los Angeles, CA",0.2506
13135050410,"Lilburn, GA",0.2506
47035970601,"Crossville, TN",0.2506
31055007440,"Northwest Omaha, Omaha, NE",0.2506
48183000600,"Longview, TX",0.2506
48259970302,"Boerne, TX",0.2506
41029001100,"Central Point, OR",0.2506
6087100200,"Santa Cruz, CA",0.2506
55097961100,"Stevens Point, WI",0.2506
8035014135,"Littleton, CO",0.2506
27099000100,"Austin, MN",0.2506
6037601202,"Inglewood, CA",0.2506
21029021101,"Shepherdsville, KY",0.2506
53063002300,"West Central, Spokane, WA",0.2506
18029080400,"Greendale, IN",0.2506
1089000901,"Huntsville, AL",0.2506
47179061300,"Johnson City, TN",0.2506
36047083400,"Kings County, NY",0.2506
55113100300,"Hayward, WI",0.2506
29189211332,"Hazelwood, MO",0.2506
8013012607,"Baseline Sub, Boulder, CO",0.2506
31055007434,"North Central Omaha, Omaha, NE",0.2506
6071004004,"Agua Mansa Industrial Corridor, Bloomington, CA",0.2506
47019071300,"Elizabethton, TN",0.2506
48141002201,"Golden Hill, El Paso, TX",0.2506
4013816400,"Seville, Gilbert, AZ",0.2505
48507950100,"Batesville, TX",0.2505
21111011604,"Jeffersontown, KY",0.2505
