tract,Name,Employment_Rate_at_Age_35
6073017303,"Solana Beach, CA",0.708
34019011201,"Hunterdon County, NJ",0.708
17119402200,"Alton, IL",0.708
32003002821,"Henderson, NV",0.708
9013530400,"Vernon, CT",0.708
22033005000,"Highlands/Perkins, Baton Rouge, LA",0.708
12103023200,"Saint Petersburg, FL",0.708
19013001503,"Waterloo, IA",0.708
53065951400,"Nine Mile Falls, WA",0.708
17201001900,"Rockford, IL",0.708
32003001715,"Las Vegas, NV",0.708
48201453100,"Southwest Houston, Houston, TX",0.708
48355003001,"Flour Bluff, Corpus Christi, TX",0.708
12086009704,"Miami, FL",0.708
32003004924,"Winterwood, Las Vegas, NV",0.708
40143007516,"Broken Arrow, OK",0.708
6037402405,"Westmont, Pomona, CA",0.708
12085000700,"Stuart, FL",0.708
47073050800,"Rogersville, TN",0.708
37057061802,"Lexington, NC",0.708
2020002712,"Bayshore / Klatt, Anchorage, AK",0.7079
6047001402,"Merced, CA",0.7079
26125157100,"West Bloomfield Township, MI",0.7079
1107050300,"Carrollton, AL",0.7079
18089043001,"Crown Point, IN",0.7079
17077010300,"Gorham, IL",0.7079
53077001000,"Yakima, WA",0.7079
48113019900,"Oak Cliff, Dallas, TX",0.7079
42039110600,"Crawford County, PA",0.7079
6099000910,"Modesto, CA",0.7079
36047062600,"Kings County, NY",0.7079
42091205904,"Conshohocken, PA",0.7079
6065030104,"Northside, Riverside, CA",0.7079
6059042112,"San Clemente, CA",0.7079
6065040616,"Corona, CA",0.7079
45015020711,"Summerville, SC",0.7079
53033010701,"Delridge, Seattle, WA",0.7079
17111871106,"Village of Lakewood, IL",0.7079
42017106600,"Riegelsville, PA",0.7079
35001004751,"Paradise Hills Civic, Albuquerque, NM",0.7079
26099262600,"Warren, MI",0.7079
13089022007,"Clarkston, GA",0.7079
45035010809,"Summerville, SC",0.7079
12041950201,"High Springs, FL",0.7079
6037104403,"Arleta, Los Angeles, CA",0.7079
21025920200,"Jackson, KY",0.7079
28161950100,"Water Valley, MS",0.7079
13021010300,"Macon, GA",0.7079
36103124601,"Babylon, NY",0.7079
36081011100,"Queens County, NY",0.7079
42091200402,"Hatboro, PA",0.7079
21111004100,"Wilder Park, Louisville, KY",0.7079
28105950601,"Starkville, MS",0.7079
6053014107,"Seaside, CA",0.7079
51173030301,"Marion, VA",0.7079
39049001820,"Dennison Place, Columbus, OH",0.7079
32031002703,"Sun Valley, NV",0.7079
36047073800,"Kings County, NY",0.7079
26163572200,"Dearborn Heights, MI",0.7079
48005000901,"Lufkin, TX",0.7079
26147650100,"St Clair County, MI",0.7079
9001010202,"Cos Cob, Greenwich, CT",0.7079
9003502500,"South End, Hartford, CT",0.7079
56045951100,"Osage, WY",0.7079
6073010004,"Otay Mesa West, San Diego, CA",0.7079
8005007400,"Delmar Parkway, Aurora, CO",0.7079
36047029900,"Kings County, NY",0.7079
53061052108,"Snohomish, WA",0.7079
5045030200,"Enola, AR",0.7079
8031004504,"West, Denver, CO",0.7079
12086000213,"Miami, FL",0.7079
29099700208,"Fenton, MO",0.7079
34005700407,"Maple Shade Township, NJ",0.7078
6037127520,"Van Nuys, Los Angeles, CA",0.7078
25021417902,"Quincy, MA",0.7078
17143000900,"Peoria, IL",0.7078
36061014602,"Upper East Side, New York, NY",0.7078
22019002000,"Lake Charles, LA",0.7078
6001438100,"Fairway Prk, Hayward, CA",0.7078
53061052005,"Mill Creek, WA",0.7078
13223120502,"Dallas, GA",0.7078
6073018100,"South Oceanside, Oceanside, CA",0.7078
12053040301,"Brooksville, FL",0.7078
29225470201,"Marshfield, MO",0.7078
12121970500,"Wellborn, FL",0.7078
25021421200,"Holbrook, MA",0.7078
12061050804,"Vero Beach, FL",0.7078
13063040523,"Riverdale, GA",0.7078
34025802200,"Keansburg, NJ",0.7078
41051009801,"Rockwood, Portland, OR",0.7078
39007001301,"Williamsfield, OH",0.7078
42101035702,"Bustleton, Philadelphia, PA",0.7078
8123000800,"Greeley, CO",0.7078
39103417000,"Wadsworth, OH",0.7078
51810046222,"Virginia Beach, VA",0.7078
28047001502,"Gulfport, MS",0.7078
37021001600,"Asheville, NC",0.7078
49047968302,"Vernal, UT",0.7078
8059009839,"Ralston Valley, Arvada, CO",0.7078
41019050002,"Sutherlin, OR",0.7078
6067009006,"Sunrise Countryside, Sacramento, CA",0.7078
6071002706,"Rialto, CA",0.7078
40109108803,"Northeast Oklahoma City, Spencer, OK",0.7078
39097040700,"London, OH",0.7078
53057951400,"Sedro-Woolley, WA",0.7078
48003950100,"Andrews, TX",0.7078
12057010303,"Greater Thonotosassa, Thonotosassa, FL",0.7078
13131950300,"Cairo, GA",0.7078
36081040900,"Queens County, NY",0.7078
5069002000,"Pine Bluff, AR",0.7078
45079003100,"Midtown - Downtown, Columbia, SC",0.7078
6037403902,"Glendora, CA",0.7078
29119070300,"Noel, MO",0.7078
39095002000,"Toledo, OH",0.7078
12057000300,"Tampa, FL",0.7078
6037204700,"Boyle Heights, Los Angeles, CA",0.7078
53025010500,"Quincy, WA",0.7078
32003002814,"Silverado Ranch, Las Vegas, NV",0.7078
12011050207,"Oakland Park, FL",0.7078
42069100900,"Scranton, PA",0.7078
24031701900,"Takoma Park, MD",0.7078
6037124204,"North Hollywood, Los Angeles, CA",0.7078
36081044602,"Queens County, NY",0.7078
51037930200,"Phenix, VA",0.7078
6073003105,"Jamacha-Lomita, San Diego, CA",0.7078
53033011200,"South Park, Seattle, WA",0.7078
6019008000,"Coalinga, CA",0.7078
39035134205,"Berea, OH",0.7078
39049008370,"Southwest Columbus, Grove City, OH",0.7078
24033803900,"Hyattsville, MD",0.7078
22103041101,"Slidell, LA",0.7078
48439122002,"East Arlington, Arlington, TX",0.7078
48201321800,"Meadowbrook/ Allendale, Houston, TX",0.7078
54099020700,"Prichard, WV",0.7078
17161024103,"Taylor Ridge, IL",0.7078
6065044904,"Cathedral City, CA",0.7078
12127082000,"Daytona Beach, FL",0.7077
47065002300,"Clifton Hills, Chattanooga, TN",0.7077
29510124300,"Benton Park, St. Louis, MO",0.7077
53053062600,"South Tacoma, Tacoma, WA",0.7077
48201532001,"Greater Inwood, Houston, TX",0.7077
33019975600,"Charlestown, NH",0.7077
27037060716,"Eagan, MN",0.7077
51153901417,"Nokesville, VA",0.7077
1047956900,"Orrville, AL",0.7077
41047001300,"South Central, Salem, OR",0.7077
53053060906,"West End, Tacoma, WA",0.7077
26125145100,"Waterford Township, MI",0.7077
12133970302,"Chipley, FL",0.7077
26049011503,"Burton, MI",0.7077
28089030204,"Madison, MS",0.7077
18097380404,"Perry Township, Indianapolis, IN",0.7077
12015030302,"Englewood South, Englewood, FL",0.7077
29189216800,"Richmond Heights, MO",0.7077
4019004716,"Catalina, AZ",0.7077
22099020502,"Breaux Bridge, LA",0.7077
26085961100,"Chase, MI",0.7077
29095014203,"Lee's Summit, MO",0.7077
26065005100,"Lansing, MI",0.7077
51085320400,"Ashland, VA",0.7077
36027220300,"Poughkeepsie, NY",0.7077
12091021002,"Niceville, FL",0.7077
12021010300,"Central Naples, Naples, FL",0.7077
13121007200,"South River Gardens, Atlanta, GA",0.7077
48201341501,"El Lago, TX",0.7077
48013960401,"Poteet, TX",0.7077
6059074103,"Bristol Manor, Santa Ana, CA",0.7077
6037104108,"Pacoima, Los Angeles, CA",0.7077
23005004100,"Gorham, ME",0.7077
20091052607,"Belmont Downs, Shawnee, KS",0.7077
42101028300,"Logan/ Ogontz/ Fern Rock, Philadelphia, PA",0.7077
48167720700,"League City, TX",0.7077
26081001400,"Belknap Lookout, Grand Rapids, MI",0.7077
47163041600,"Kingsport, TN",0.7077
6033000501,"Lucerne, CA",0.7077
6073007910,"Pacific Beach, San Diego, CA",0.7077
41005021900,"Gladstone, OR",0.7077
53061052207,"Monroe, WA",0.7077
51153900410,"Woodbridge, VA",0.7077
39073965100,"Logan, OH",0.7077
6097153200,"Santa Rosa, CA",0.7077
36093032102,"Schenectady County, NY",0.7077
25027737100,"Millbury, MA",0.7077
53009002000,"Sequim, WA",0.7077
6037237800,"South Los Angeles, Los Angeles, CA",0.7077
12075970302,"Chiefland, FL",0.7077
39029952100,"Downtown, East Liverpool, OH",0.7077
6059074108,"Centennial Park, Santa Ana, CA",0.7077
5019953700,"Amity, AR",0.7077
26005030402,"Caledonia, MI",0.7076
1031010900,"Enterprise, AL",0.7076
12086009504,"Miami, FL",0.7076
9001210300,"Danbury, CT",0.7076
6013302007,"Oakley, CA",0.7076
53057950900,"Sedro-Woolley, WA",0.7076
1121010201,"Lincoln, AL",0.7076
53067011621,"Lacey, WA",0.7076
6059099311,"Huntington Beach, CA",0.7076
23031035000,"South Berwick, ME",0.7076
26163589300,"Belleville, MI",0.7076
50011010700,"Saint Albans City, VT",0.7076
48029131503,"Northeast Side, San Antonio, TX",0.7076
41051003200,"Northeast Portland, Portland, OR",0.7076
48337950600,"Montague, TX",0.7076
54039001300,"Charleston, WV",0.7076
13077170603,"Sharpsburg, GA",0.7076
6029006003,"Golden Hills, CA",0.7076
6001450606,"Pleasanton, CA",0.7076
37063001711,"Durham, NC",0.7076
25011041000,"Greenfield, MA",0.7076
47157020622,"Elmore Park, Bartlett, TN",0.7076
41039001904,"Springfield, OR",0.7076
48459950600,"Gladewater, TX",0.7076
6037278001,"Westchester, Los Angeles, CA",0.7076
12081001904,"Palmetto, FL",0.7076
39099801500,"Pleasant Grove, Youngstown, OH",0.7076
48113016509,"Duncanville, TX",0.7076
6037228100,"South Los Angeles, Los Angeles, CA",0.7076
16019970401,"Idaho Falls, ID",0.7076
12117021616,"Wekiva Springs, FL",0.7076
47019070500,"Elizabethton, TN",0.7076
23031031000,"Lebanon, ME",0.7076
9009175500,"Wallingford, CT",0.7076
29059480300,"Elkland, MO",0.7076
48085031646,"Plano, TX",0.7076
36101962900,"South Corning, NY",0.7076
6001400600,"Bushrod, Oakland, CA",0.7076
35047957400,"Las Vegas, NM",0.7076
26095960200,"Newberry, MI",0.7076
12031014312,"Arlington, Jacksonville, FL",0.7076
40017301007,"Southwest Oklahoma City, Yukon, OK",0.7076
6037143500,"Studio City, Los Angeles, CA",0.7076
40109102000,"Central Oklahoma City, Oklahoma City, OK",0.7076
6099001604,"Modesto, CA",0.7076
48121021623,"Northwest Carrollton, Carrollton, TX",0.7076
6037211922,"Central LA, Los Angeles, CA",0.7076
6071000826,"Upland, CA",0.7076
44007012801,"Slatersville, North Smithfield, RI",0.7076
48113018142,"Garland, TX",0.7076
13063040521,"Riverdale, GA",0.7076
6067009317,"Brittany Park, Sacramento, CA",0.7076
47037019003,"Hillbrook, Nashville, TN",0.7076
53033027702,"Burton, Vashon, WA",0.7076
36055005200,"Group 14621, Rochester, NY",0.7076
35028000200,"Los Alamos, NM",0.7076
36029001402,"Willert Park, Buffalo, NY",0.7076
47093003300,"Knoxville, TN",0.7076
36061018100,"Upper West Side, New York, NY",0.7076
10003002200,"Hilltop, Wilmington, DE",0.7076
6073014300,"Lemon Grove, CA",0.7076
40127097700,"Antlers, OK",0.7075
17113001500,"Bloomington, IL",0.7075
25027736200,"Auburn, MA",0.7075
45051030101,"Loris, SC",0.7075
6061021003,"Diamond Oaks, Roseville, CA",0.7075
29011960100,"Lamar, MO",0.7075
26099240000,"Clinton Township, MI",0.7075
40015161600,"Lookeba, OK",0.7075
40027202201,"Moore, OK",0.7075
27163070501,"Stillwater, MN",0.7075
6067007602,"Carmichael, CA",0.7075
9001030200,"Darien, CT",0.7075
41067032001,"Sherwood - Tualatin North, Tualatin, OR",0.7075
36081015700,"Queens County, NY",0.7075
25025071101,"Harrison Lenox, Boston, MA",0.7075
13015960401,"Cartersville, GA",0.7075
12086000130,"Sunny Isles Beach, FL",0.7075
37097060702,"Statesville, NC",0.7075
48015760300,"Sealy, TX",0.7075
49035112002,"Murray, UT",0.7075
29109470400,"Pierce City, MO",0.7075
17089854700,"Aurora, IL",0.7075
54061011300,"Morgantown, WV",0.7075
17031300600,"Little Village, Chicago, IL",0.7075
48201254200,"Goose Creek, Baytown, TX",0.7075
36081006900,"Queens County, NY",0.7075
24013507703,"Westminster, MD",0.7075
24031700206,"Gaithersburg, MD",0.7075
1027959200,"Goodwater, AL",0.7075
13135050729,"Snellville, GA",0.7075
17043842400,"Wheaton, IL",0.7075
6037401703,"Westmont, Pomona, CA",0.7075
37183054006,"North Haven, Raleigh, NC",0.7075
24003751102,"Glen Burnie, MD",0.7075
49005001401,"Hyrum, UT",0.7075
17031220702,"Logan Square, Chicago, IL",0.7075
36047119000,"Kings County, NY",0.7075
12105011606,"Lakeland, FL",0.7075
24031704300,"Kensington, MD",0.7074
37067003003,"Winston-Salem, NC",0.7074
13077170403,"Newnan, GA",0.7074
53053070204,"Sumner, WA",0.7074
34021003008,"Mercerville-Hamilton Square, Hamilton Township, NJ",0.7074
6031001001,"Hanford, CA",0.7074
25017350103,"Ten Hills, Somerville, MA",0.7074
28093950300,"Holly Springs, MS",0.7074
9003417100,"New Britain, CT",0.7074
48053960400,"Burnet, TX",0.7074
29189218102,"Valley Park, MO",0.7074
48375014300,"Amarillo, TX",0.7074
39029950900,"Alliance, OH",0.7074
28133950300,"Sunflower County, MS",0.7074
6067000400,"Central Sacramento, Sacramento, CA",0.7074
48201430400,"Memorial, Houston, TX",0.7074
42045402700,"Darby, PA",0.7074
4019004010,"Vista Del Sahuaro, Tucson, AZ",0.7074
4019004073,"Rita Ranch, Tucson, AZ",0.7074
12086018500,"Miami, FL",0.7074
12073000400,"Tallahassee, FL",0.7074
42133023500,"York, PA",0.7074
48439104701,"Rosemont, Fort Worth, TX",0.7074
6037542106,"East Compton, CA",0.7074
48439102602,"Fort Worth, TX",0.7074
29175490600,"Moberly, MO",0.7074
6083000900,"Laguna, Santa Barbara, CA",0.7074
53033010600,"Southwest, Seattle, WA",0.7074
17031063303,"Lake View East, Chicago, IL",0.7074
48315950400,"Jefferson, TX",0.7074
1081041800,"Opelika, AL",0.7074
26163507400,"Highland Park, MI",0.7074
53077002101,"Sunnyside, WA",0.7074
22019003400,"Sulphur, LA",0.7074
53061052105,"Snohomish, WA",0.7074
12109021203,"St. Augustine, FL",0.7074
1081042005,"Smiths Station, AL",0.7074
48245010902,"Port Neches, TX",0.7074
18097360101,"Indianapolis, IN",0.7074
6067006002,"Sacramento, CA",0.7074
39035103602,"Ohio City, Cleveland, OH",0.7074
48085030504,"Frisco, TX",0.7074
4019003704,"Sunnyside, Tucson, AZ",0.7074
12086009804,"North Miami Beach, FL",0.7074
47157000600,"Hollywood, Memphis, TN",0.7074
6037125310,"North Hollywood, Los Angeles, CA",0.7074
5133080100,"De Queen, AR",0.7074
40109106601,"Central Oklahoma City, Oklahoma City, OK",0.7074
39049006821,"Clintonville, Columbus, OH",0.7074
36103190603,"Hampton Bays, NY",0.7074
8097000500,"Aspen, CO",0.7074
6097150902,"Petaluma, CA",0.7074
13271950500,"Lumber City, GA",0.7074
54011001800,"Huntington, WV",0.7074
36047052500,"Kings County, NY",0.7074
5023480502,"Quitman, AR",0.7074
6013306002,"Antioch, CA",0.7074
51520020400,"Bristol, VA",0.7074
28089030107,"Ridgeland, MS",0.7074
2020002400,"Spenard, Anchorage, AK",0.7073
41019100000,"Glide, OR",0.7073
29141470400,"Rocky Mount, MO",0.7073
17031031200,"Uptown, Chicago, IL",0.7073
48029152000,"Southside, San Antonio, TX",0.7073
39089754102,"Newark, OH",0.7073
22115950400,"Leesville, LA",0.7073
33011001600,"Manchester, NH",0.7073
37081012612,"Greensboro, NC",0.7073
12086000127,"Eastern Shores, Miami, FL",0.7073
35045000708,"Farmington, NM",0.7073
6037576904,"Eastside, Long Beach, CA",0.7073
13171970300,"Barnesville, GA",0.7073
19187000900,"Fort Dodge, IA",0.7073
12057010501,"Tampa, FL",0.7073
1033020100,"Sheffield, AL",0.7073
6023000800,"Eureka, CA",0.7073
22099020800,"Saint Martinville, LA",0.7073
45047970302,"Greenwood, SC",0.7073
6095250103,"Vallejo, CA",0.7073
24015030400,"Elkton, MD",0.7073
39035120701,"Mount Pleasant, Cleveland, OH",0.7073
12095017504,"Apopka, FL",0.7073
27053026613,"Plymouth, MN",0.7073
13269950300,"Butler, GA",0.7073
48401950400,"Overton, TX",0.7073
42021010801,"Johnstown, PA",0.7073
40027202203,"Moore, OK",0.7073
12011070319,"Weston, FL",0.7073
36047032900,"Kings County, NY",0.7073
47129110400,"Oliver Springs, TN",0.7073
53065950900,"Hunters, WA",0.7073
48201333700,"Greater Hobby Area, Houston, TX",0.7073
6037503302,"East Whitter, Whittier, CA",0.7073
13177020100,"Leesburg, GA",0.7073
39049006933,"Forest Park East, Columbus, OH",0.7073
32003005853,"Rhodes Ranch, Las Vegas, NV",0.7073
6037106113,"Sylmar, Los Angeles, CA",0.7073
41051007000,"Northwest Heights, Portland, OR",0.7073
54107000701,"Parkersburg, WV",0.7073
12081001300,"Palmetto, FL",0.7073
36081010800,"Queens County, NY",0.7073
4013420602,"Mesa, AZ",0.7073
6085500600,"Central San Jose, San Jose, CA",0.7073
53035080600,"Bremerton, WA",0.7073
6107004200,"Pixley, CA",0.7073
55079100200,"West Allis, WI",0.7073
13121002400,"Hunter Hills, Atlanta, GA",0.7073
41029002700,"Shady Cove, OR",0.7073
12061050200,"Vero Beach, FL",0.7072
6095250701,"Vallejo, CA",0.7072
1043965000,"Cullman, AL",0.7072
28033070324,"Horn Lake, MS",0.7072
32031002704,"Sun Valley, NV",0.7072
32003001611,"State Streets, Las Vegas, NV",0.7072
48241950500,"Kirbyville, TX",0.7072
18023950500,"Frankfort, IN",0.7072
17031301803,"Little Village, Chicago, IL",0.7072
48465950700,"Del Rio, TX",0.7072
34029713202,"Brick, NJ",0.7072
6059076204,"Orange, CA",0.7072
32031001012,"Reno, NV",0.7072
51069050500,"Winchester, VA",0.7072
45083022101,"Spartanburg, SC",0.7072
54031970200,"Moorefield, WV",0.7072
48201341800,"Shady River, La Porte, TX",0.7072
39085206600,"The Corniola Realty Company's, Eastlake, OH",0.7072
6037551102,"Downey, CA",0.7072
55025010701,"Fitchburg, WI",0.7072
51760030200,"Downtown, Richmond, VA",0.7072
21031930300,"Morgantown, KY",0.7072
36055005100,"Group 14621, Rochester, NY",0.7072
40143006707,"Jenks, OK",0.7072
26147644000,"Marine City, MI",0.7072
26163505400,"LaSalle College Park, Detroit, MI",0.7072
12086002403,"Allapattah, Miami, FL",0.7072
26077001000,"Edison, Kalamazoo, MI",0.7072
47017962202,"McKenzie, TN",0.7072
36029006902,"Front Park, Buffalo, NY",0.7072
55105002000,"Beloit, WI",0.7072
6029003305,"Frazier Park, CA",0.7072
17179021000,"Pekin, IL",0.7072
17119403533,"Maryville, IL",0.7072
42101018300,"Bridesburg, Philadelphia, PA",0.7072
48201241400,"Lexington Woods North, Spring, TX",0.7072
36047079400,"Kings County, NY",0.7072
12031002801,"Northwest, Jacksonville, FL",0.7072
1117030303,"Birmingham, AL",0.7072
28049010902,"Jackson, MS",0.7072
48163950100,"Pearsall, TX",0.7072
6071002107,"Rancho Cucamonga, CA",0.7072
47003950700,"Wartrace, TN",0.7072
4013422216,"Dobson Woods, Mesa, AZ",0.7072
8045952002,"Rifle, CO",0.7072
31055007407,"West Omaha, Omaha, NE",0.7072
6085503713,"Alexander, San Jose, CA",0.7072
26099256600,"Roseville, MI",0.7072
48439122700,"West Arlington, Arlington, TX",0.7072
36005024300,"Bronx County, NY",0.7072
26073940200,"Mount Pleasant, MI",0.7071
1055000200,"Gadsden, AL",0.7071
4013110001,"Maryvale Village, Phoenix, AZ",0.7071
26163517100,"Lafayette Park, Detroit, MI",0.7071
49035112817,"Draper, UT",0.7071
17021958600,"Stonington, IL",0.7071
53061050600,"Woodway, WA",0.7071
47157021124,"Shelby County, TN",0.7071
32003006202,"Las Vegas, NV",0.7071
34015501606,"Williamstown, Monroe Township, NJ",0.7071
4019001600,"Catalina Vista, Tucson, AZ",0.7071
12005002400,"Panama City, FL",0.7071
48149970200,"La Grange, TX",0.7071
48439113811,"Fort Worth, TX",0.7071
34025808800,"Manasquan, NJ",0.7071
6085509404,"Mountain View, CA",0.7071
1045021200,"Daleville, AL",0.7071
42107003700,"Tower City, PA",0.7071
24017851301,"Charlotte Hall, MD",0.7071
48439113220,"North Richland Hills, TX",0.7071
26161410700,"Ypsilanti, MI",0.7071
45073030401,"Walhalla, SC",0.7071
53063010305,"Colbert, WA",0.7071
36005014900,"Bronx County, NY",0.7071
12095012306,"Orlando, FL",0.7071
5033020204,"Van Buren, AR",0.7071
23019028000,"Enfield, ME",0.7071
6065042007,"Perris, CA",0.7071
48453001856,"Manor, TX",0.7071
32007951402,"Spring Creek, NV",0.7071
17031804509,"Streamwood, IL",0.7071
37069060501,"Youngsville, NC",0.7071
53033005801,"Magnolia, Seattle, WA",0.7071
6013335000,"Concord, CA",0.7071
17169970100,"Rushville, IL",0.7071
41005020401,"Rosewood, Lake Oswego, OR",0.7071
