tract,Name,Incarceration_Rate
19029190300,"Cumberland, IA",0.0115
36065026200,"Marcy, NY",0.0115
39159050602,"Marysville, OH",0.0115
23005001900,"Deering Center, Portland, ME",0.0115
48331950401,"Cameron, TX",0.0115
25005610203,"Mansfield, MA",0.0115
12099005300,"Lake Worth, FL",0.0115
39029951500,"East Palestine, OH",0.0115
20091051801,"Somerset Manor, Prairie Village, KS",0.0115
28061950400,"Heidelberg, MS",0.0115
21111006400,"Highlands, Louisville, KY",0.0115
36005021302,"Bronx County, NY",0.0115
6085511909,"South San Jose, San Jose, CA",0.0115
26121003800,"Montague, MI",0.0115
37183053204,"Holly Springs, NC",0.0115
12057014109,"Ruskin, FL",0.0115
12021010701,"East Naples, Naples, FL",0.0115
23001030100,"Lisbon, ME",0.0115
20177003302,"Topeka, KS",0.0115
34003026200,"Hillsdale, NJ",0.0115
6059042335,"Laguna Niguel, CA",0.0115
29095014902,"Buckner, MO",0.0115
26021010600,"Berrien Center, MI",0.0115
8089968200,"Rocky Ford, CO",0.0115
6001435800,"San Lorenzo, CA",0.0115
36103146902,"West Islip, NY",0.0115
17095000600,"Galesburg, IL",0.0115
26075006401,"Concord, MI",0.0115
22019001700,"Lake Charles, LA",0.0115
22051024800,"Metairie, LA",0.0115
4013217300,"South Scottsdale, Scottsdale, AZ",0.0115
34007603303,"Erlton-Ellisburg, Cherry Hill, NJ",0.0115
6079012200,"Oceano, CA",0.0115
55095960100,"Frederic, WI",0.0115
17161021900,"Moline, IL",0.0115
17043845805,"Burr Ridge, IL",0.0115
22051020506,"Kenner, LA",0.0115
6081609300,"San Carlos, CA",0.0115
53033031605,"Black Diamond, WA",0.0115
53063011500,"Spokane Valley, WA",0.0115
55087010900,"Appleton, WI",0.0115
26117970200,"Edmore, MI",0.0115
6037302002,"Downtown, Glendale, CA",0.0115
51061930402,"Warrenton, VA",0.0115
8005006400,"Englewood, CO",0.0115
45013000902,"Beaufort, SC",0.0115
40027202403,"Norman, OK",0.0115
8069002011,"Loveland, CO",0.0115
48257051202,"Scurry, TX",0.0115
21185030501,"Pewee Valley, KY",0.0115
19103000302,"Coralville, IA",0.0115
53053071505,"Tacoma, WA",0.0115
29097012200,"Oronogo, MO",0.0115
12015010404,"Punta Gorda, FL",0.0115
48201553402,"Spring, TX",0.0115
1045021102,"Daleville, AL",0.0115
29077004500,"Springfield, MO",0.0115
26025002200,"Battle Creek, MI",0.0115
6079010602,"Morro Bay, CA",0.0115
36047032300,"Kings County, NY",0.0115
6113011102,"Woodland, CA",0.0115
48143950202,"Stephenville, TX",0.0115
36111950500,"Woodstock, NY",0.0115
36061022301,"Harlem, New York, NY",0.0115
6073003201,"Paradise Hills, San Diego, CA",0.0115
36061023501,"Harlem, New York, NY",0.0115
34039032700,"Union, NJ",0.0115
36103190503,"Speonk, Remsenburg-Speonk, NY",0.0115
1055010601,"Gadsden, AL",0.0115
42101030900,"Oxford Circle/ Castor, Philadelphia, PA",0.0115
29189217807,"Ballwin, MO",0.0115
18003010602,"Fort Wayne, IN",0.0115
17031828201,"Lansing, IL",0.0115
23031027000,"Kennebunkport, ME",0.0115
40151954200,"Alva, OK",0.0115
6059063802,"Mesa Verde, Costa Mesa, CA",0.0115
34007603603,"Barclay-Kingston, Cherry Hill, NJ",0.0115
6037482800,"South Montebello, Monterey Park, CA",0.0115
47037017701,"Nashville, TN",0.0115
12103028103,"South Pasadena, FL",0.0115
12033001900,"South Pensacola, Pensacola, FL",0.0115
47079969800,"Henry, TN",0.0115
6085509106,"Sunnyvale West, Sunnyvale, CA",0.0115
34003007001,"Closter, NJ",0.0115
25021457200,"Needham, MA",0.0115
42003427000,"Millvale, PA",0.0115
6037127803,"Van Nuys, Los Angeles, CA",0.0115
33015065005,"Hampton, NH",0.0115
54097966700,"Buckhannon, WV",0.0115
29067950200,"Ava, MO",0.0115
26125131400,"Highland Charter Township, MI",0.0115
36105952000,"Swan Lake, NY",0.0115
33013044200,"Hooksett, NH",0.0115
12099003300,"Poiciana Park II, West Palm Beach, FL",0.0115
15003008800,"Waipahu, HI",0.0115
6071009911,"Victorville, CA",0.0115
39119912300,"Zanesville, OH",0.0115
6029000910,"Morning Star, Bakersfield, CA",0.0115
6037218300,"Central LA, Los Angeles, CA",0.0115
47173040201,"Maynardville, TN",0.0115
29091090100,"Willow Springs, MO",0.0115
31061964700,"Franklin, NE",0.0115
6037401703,"Westmont, Pomona, CA",0.0115
40081961100,"Stroud, OK",0.0115
5005950200,"Mountain Home, AR",0.0115
13103030204,"Guyton, GA",0.0115
53063012402,"Spokane, WA",0.0115
48485012700,"Wichita Falls, TX",0.0115
46011959000,"Brookings, SD",0.0115
6071003403,"Bloomington, CA",0.0115
36103146614,"Holbrook, NY",0.0115
6059032028,"Mission Viejo, CA",0.0115
12097042602,"Kissimmee, FL",0.0115
18097381101,"Perry Township, Indianapolis, IN",0.0115
37183053107,"Fuquay Varina, NC",0.0115
6097150601,"Petaluma, CA",0.0115
51650010103,"Fox Hill - Grandview, Hampton, VA",0.0115
26125160900,"Southfield, MI",0.0115
25023542300,"Middleborough Center, Middleborough, MA",0.0115
42077006600,"Emmaus, PA",0.0115
6037535503,"South Gate, CA",0.0115
17031100600,"Norwood Park, Chicago, IL",0.0115
6067003203,"Southeastern Sacramento, Sacramento, CA",0.0115
46033965100,"Custer, SD",0.0115
10005050403,"Seaford, DE",0.0115
13307960200,"Preston, GA",0.0115
51059432000,"Burke, VA",0.0115
48113013716,"Original Town, Carrollton, TX",0.0115
41051007100,"Portland, OR",0.0115
41005022901,"Canby, OR",0.0115
26163594500,"Trenton, MI",0.0115
6097153300,"Southwest Santa Rosa, Santa Rosa, CA",0.0115
36071014400,"Florida, NY",0.0115
37007920100,"Lilesville, NC",0.0115
20033967600,"Protection, KS",0.0115
6067009618,"Elk Grove, CA",0.0115
49037942100,"Oljato-Monument Valley, UT",0.0114
38035010400,"Grand Forks, ND",0.0114
6073019101,"Valley Center, CA",0.0114
40105172400,"Nowata, OK",0.0114
40145030798,"Porter, OK",0.0114
25021402500,"Dedham, MA",0.0114
6017031301,"Camino, CA",0.0114
9007541401,"Middletown, CT",0.0114
12073002207,"Tallahassee, FL",0.0114
8059012057,"Marina Pointe, Littleton, CO",0.0114
29047021805,"Kearney, MO",0.0114
26025000900,"Battle Creek, MI",0.0114
40145030406,"Broken Arrow, OK",0.0114
34023006900,"South River, NJ",0.0114
36061010000,"Midtown East, New York, NY",0.0114
19067480100,"Charles City, IA",0.0114
41051010002,"Northwest, Gresham, OR",0.0114
34003019104,"Fort Lee, NJ",0.0114
54033032101,"Bridgeport, WV",0.0114
9003494100,"Newington, CT",0.0114
37001020300,"Burlington, NC",0.0114
2068000100,"Healy, AK",0.0114
51013102600,"Douglas Park, Arlington, VA",0.0114
17031560900,"South Side, Chicago, IL",0.0114
6107003901,"Porterville, CA",0.0114
25017324101,"Littleton Common, Littleton, MA",0.0114
26077002202,"Kalamazoo, MI",0.0114
12011060802,"Plantation, FL",0.0114
40093955100,"Ringwood, OK",0.0114
4013422514,"Mesa, AZ",0.0114
34025806100,"Long Branch, NJ",0.0114
26057000700,"Wheeler, MI",0.0114
22069000900,"Melrose, LA",0.0114
39145002700,"Wheelersburg, OH",0.0114
12119911301,"Wildwood, FL",0.0114
12103025700,"Belleair, FL",0.0114
12033003309,"Northwest Pensacola, Pensacola, FL",0.0114
6019003804,"West Fresno, Fresno, CA",0.0114
55095960700,"Saint Croix Falls, WI",0.0114
36061019200,"East Harlem, New York, NY",0.0114
47025970800,"Tazewell, TN",0.0114
48201421700,"Southwest Houston, Houston, TX",0.0114
36061001001,"Lower Manhattan, New York, NY",0.0114
31185969700,"York, NE",0.0114
48029121601,"Northeast Side, Universal City, TX",0.0114
31055007449,"West Omaha, Omaha, NE",0.0114
39035182104,"Seven Hills, OH",0.0114
48355005410,"South Side, Corpus Christi, TX",0.0114
36047077400,"Kings County, NY",0.0114
18057110810,"Fishers, IN",0.0114
6045010500,"Fort Bragg, CA",0.0114
36005004300,"Bronx County, NY",0.0114
20209044703,"I-435 West KC-KS, Kansas City, KS",0.0114
45019003200,"Joint Base Charleston, North Charleston, SC",0.0114
54107000300,"Parkersburg, WV",0.0114
12057011802,"Pinecrest West Park, Tampa, FL",0.0114
51157950200,"Castleton, VA",0.0114
6085503306,"Alum Rock, San Jose, CA",0.0114
31019969204,"Kearney, NE",0.0114
6085506204,"Strawberry Park, San Jose, CA",0.0114
22103040705,"Slidell, LA",0.0114
48427950401,"Rio Grande City, TX",0.0114
51069050500,"Winchester, VA",0.0114
38101010100,"Minot, ND",0.0114
40109107223,"Central Oklahoma City, Oklahoma City, OK",0.0114
13215010204,"Columbus, GA",0.0114
36005037400,"Bronx County, NY",0.0114
41051009702,"Southeast Portland, Portland, OR",0.0114
39153508900,"University of Akron, Akron, OH",0.0114
48085031407,"Lucas, TX",0.0114
26163531200,"Boston Edison, Detroit, MI",0.0114
5131001102,"Fort Smith, AR",0.0114
6037294200,"Wilmington, Los Angeles, CA",0.0114
13151070204,"Stockbridge, GA",0.0114
54091964600,"Grafton, WV",0.0114
5119004900,"Little Rock, AR",0.0114
25017358700,"Lexington, MA",0.0114
31153010620,"Papillion, NE",0.0114
6001436200,"Hayward, CA",0.0114
36103146105,"Brentwood, NY",0.0114
25025061101,"South Boston, Boston, MA",0.0114
21133950600,"Blackey, KY",0.0114
45045003707,"Greenville, SC",0.0114
45079011415,"Columbia, SC",0.0114
18035000903,"Muncie, IN",0.0114
48029182002,"Northwest Side, Helotes, TX",0.0114
35029000200,"Deming, NM",0.0114
36015011200,"Pine City, NY",0.0114
6071002027,"Rancho Cucamonga, CA",0.0114
33001965700,"Center Barnstead, Barnstead, NH",0.0114
12105012128,"Lakeland, FL",0.0114
12033002400,"Pensacola, FL",0.0114
1103000200,"Decatur, AL",0.0114
36059517701,"Glen Head, NY",0.0114
53033030600,"Auburn, WA",0.0114
51800075102,"Suffolk, VA",0.0114
41051000501,"Mount Scott - Arleta, Portland, OR",0.0114
4023966402,"Nogales, AZ",0.0114
18089041400,"Gary, IN",0.0114
25013813209,"Agawam, MA",0.0114
1049960500,"Fyffe, AL",0.0114
6059099305,"Yorktown, Huntington Beach, CA",0.0114
29189220443,"St. Louis, MO",0.0114
17201003604,"Rockford, IL",0.0114
6073018516,"Mira Costa, Oceanside, CA",0.0114
36061001501,"Lower Manhattan, New York, NY",0.0114
51810046206,"Virginia Beach, VA",0.0114
13135050108,"Sugar Hill, GA",0.0114
6073020206,"Midway, Escondido, CA",0.0114
26125193700,"Rochester Hills, MI",0.0114
55139000900,"Oshkosh, WI",0.0114
36055014501,"Rochester, NY",0.0114
17031110502,"Jefferson Park, Chicago, IL",0.0114
48201432600,"Westside, Houston, TX",0.0114
36047051200,"Kings County, NY",0.0114
51199050306,"Yorktown, VA",0.0114
28089030105,"Ridgeland, MS",0.0114
19107080100,"Keota, IA",0.0114
20117060510,"Marysville, KS",0.0114
53011041400,"Camas, WA",0.0114
42029307800,"Oxford, PA",0.0114
27153790200,"Bertha, MN",0.0114
12057013320,"Sterling Ranch, Brandon, FL",0.0114
12095013405,"Southeast Orlando, Orlando, FL",0.0114
36081065703,"Queens County, NY",0.0114
28047003404,"Saucier, MS",0.0114
21149970500,"Island, KY",0.0114
12011110311,"Pembroke Pines, FL",0.0114
12086011600,"Hialeah, FL",0.0114
55079160204,"Oak Creek, WI",0.0114
13311950201,"Cleveland, GA",0.0114
19139050200,"Moscow, IA",0.0114
42045408101,"Broomall, PA",0.0114
36059300400,"Great Neck, NY",0.0114
12099007820,"West Palm Beach, FL",0.0114
6037194102,"Central LA, Los Angeles, CA",0.0114
1115040204,"Pell City, AL",0.0114
48141010404,"Clint, TX",0.0114
9015908100,"Sterling, CT",0.0114
42133022800,"York, PA",0.0114
36047119000,"Kings County, NY",0.0114
41067031804,"Beaverton, OR",0.0114
33015065006,"Hampton, NH",0.0114
37119005823,"Providence Estates East, Charlotte, NC",0.0114
41019060000,"Roseburg, OR",0.0114
36085020803,"Richmond County, NY",0.0114
6037197200,"Echo Park, Los Angeles, CA",0.0114
42019910600,"West Sunbury, PA",0.0114
6037294810,"Wilmington, Los Angeles, CA",0.0114
54083965900,"Mabie, WV",0.0114
32031001013,"Reno, NV",0.0114
42077006302,"Alburtis, PA",0.0114
36103158202,"Port Jefferson Station, NY",0.0114
18157010902,"Lafayette, IN",0.0114
6073012402,"Chula Vista, CA",0.0114
23003950700,"Wallagrass, ME",0.0114
40101000600,"Muskogee, OK",0.0113
40143009200,"Sand Springs, OK",0.0113
19111490200,"Fort Madison, IA",0.0113
18087970600,"Wolcottville, IN",0.0113
37161961102,"Mooresboro, NC",0.0113
6059099250,"Fountain Valley, CA",0.0113
36005026500,"Bronx County, NY",0.0113
12021010401,"Bears Paw, Naples, FL",0.0113
25017311800,"Highlands, Lowell, MA",0.0113
25005652600,"New Bedford, MA",0.0113
22073005302,"West Monroe, LA",0.0113
48085030527,"McKinney, TX",0.0113
6065040302,"Rubidoux, Riverside, CA",0.0113
17115002100,"Decatur, IL",0.0113
51087200107,"Henrico, VA",0.0113
47069950500,"Middleton, TN",0.0113
17011965000,"Princeton, IL",0.0113
39133600102,"Hiram, OH",0.0113
6001433800,"San Leandro, CA",0.0113
35001001900,"Spruce Park, Albuquerque, NM",0.0113
23001020900,"Lewiston, ME",0.0113
17043846604,"Addison, IL",0.0113
32003003261,"Las Vegas, NV",0.0113
32003005848,"Las Vegas, NV",0.0113
6085503204,"South San Jose, San Jose, CA",0.0113
34039036700,"Westfield, NJ",0.0113
39169002500,"Sterling, OH",0.0113
8123002021,"Longmont, CO",0.0113
36059411700,"Hewlett, NY",0.0113
18091040500,"Michigan City, IN",0.0113
17165955500,"Eldorado, IL",0.0113
48071710401,"Winnie, TX",0.0113
26163573300,"Dearborn, MI",0.0113
18089040402,"Munster, IN",0.0113
17095001400,"Gilson, IL",0.0113
16083001500,"Twin Falls, ID",0.0113
35005000201,"Roswell, NM",0.0113
6059042339,"Dana Point, CA",0.0113
12117021708,"Apopka, FL",0.0113
36027140602,"Poughkeepsie, NY",0.0113
4005000700,"Flagstaff, AZ",0.0113
8005083700,"Aurora, CO",0.0113
54063950100,"Union, WV",0.0113
12031014601,"Arlington, Jacksonville, FL",0.0113
9009120100,"Derby, CT",0.0113
16003950200,"Council, ID",0.0113
18017951000,"Logansport, IN",0.0113
21111011707,"Highview, Louisville, KY",0.0113
40109106803,"Central Oklahoma City, Bethany, OK",0.0113
41031960100,"Madras, OR",0.0113
17031620100,"South Side, Chicago, IL",0.0113
25009267101,"Salisbury, MA",0.0113
18175967300,"Salem, IN",0.0113
8059009843,"Golden, CO",0.0113
6065940400,"Coachella, CA",0.0113
12099007752,"Lake Worth, FL",0.0113
45063021111,"Columbia, SC",0.0113
37117970500,"Williamston, NC",0.0113
20115489600,"Hillsboro, KS",0.0113
42063960500,"Home, PA",0.0113
25027724100,"West Brookfield, MA",0.0113
48029181809,"Northwest Side, San Antonio, TX",0.0113
48479001814,"Laredo, TX",0.0113
39151712112,"North Canton, OH",0.0113
46071941200,"Wanblee, SD",0.0113
34031223801,"Totowa, NJ",0.0113
27053021602,"Golden Valley, MN",0.0113
41043020300,"Albany, OR",0.0113
19169000900,"Ames, IA",0.0113
6037571300,"Lakewood, CA",0.0113
17163503402,"Fairview Heights, IL",0.0113
30063001100,"Rose Park, Missoula, MT",0.0113
38045972100,"LaMoure, ND",0.0113
36011041200,"Auburn, NY",0.0113
36081028100,"Queens County, NY",0.0113
36011040400,"Weedsport, NY",0.0113
34011030502,"Millville, NJ",0.0113
6113011203,"Woodland, CA",0.0113
42125761000,"Eighty Four, PA",0.0113
27169670900,"Lewiston, MN",0.0113
34007607505,"Voorhees Township, NJ",0.0113
21221970300,"Cadiz, KY",0.0113
21029020101,"Mount Washington, KY",0.0113
37039930100,"Andrews, NC",0.0113
47035970702,"Crossville, TN",0.0113
42003563300,"Sewickley, PA",0.0113
39081011700,"Steubenville, OH",0.0113
17161021000,"East Moline, IL",0.0113
28147950100,"Tylertown, MS",0.0113
41019050001,"Sutherlin, OR",0.0113
42003426300,"Glenshaw, PA",0.0113
34003031400,"Lyndhurst, NJ",0.0113
17031550100,"South Side, Chicago, IL",0.0113
6037432402,"El Monte City, El Monte, CA",0.0113
4013061015,"Rancho Santa Fe, Avondale, AZ",0.0113
47127930200,"Shelbyville, TN",0.0113
36047075000,"Kings County, NY",0.0113
17031818500,"Westchester, IL",0.0113
48249950200,"Alice, TX",0.0113
22057021601,"Raceland, LA",0.0113
29151490200,"Linn, MO",0.0113
26099268100,"Center Line, MI",0.0113
25009252603,"Methuen, MA",0.0113
12001001201,"Capri, Gainesville, FL",0.0113
34035053000,"South Bound Brook, NJ",0.0113
6085511704,"Los Altos Hills, CA",0.0113
48439111530,"Southwest Arlington, Arlington, TX",0.0113
6085504421,"Milpitas, CA",0.0113
12086004702,"Miami Springs, FL",0.0113
47051960500,"Winchester, TN",0.0113
6013336201,"Monument Corridor, Concord, CA",0.0113
45091061008,"Fort Mill, SC",0.0113
48029131801,"Saint Hedwig, TX",0.0113
48215024111,"Mission, TX",0.0113
26103002400,"Gwinn, MI",0.0113
48203020301,"Marshall, TX",0.0113
1097003408,"Colonial Heights, Mobile, AL",0.0113
12086000807,"Hialeah, FL",0.0113
5007020203,"Rogers, AR",0.0113
6001410100,"Foothill Square, Oakland, CA",0.0113
36103158102,"Selden, NY",0.0113
12053041006,"Spring Hill, FL",0.0113
4007001000,"Globe, AZ",0.0113
8041003305,"Colorado Springs, CO",0.0113
37057060302,"Clemmons, NC",0.0113
36047105801,"Kings County, NY",0.0113
6025011500,"El Centro, CA",0.0113
55123960500,"Viroqua, WI",0.0113
53033031601,"Covington, WA",0.0113
26125165100,"Farmington, MI",0.0113
36111952100,"Kingston, NY",0.0113
26065006401,"Mason, MI",0.0113
8013013213,"Longmont, CO",0.0113
39099812002,"Youngstown, OH",0.0113
6019007201,"Kingsburg, CA",0.0113
54019020201,"Oak Hill, WV",0.0113
8067940400,"Durango, CO",0.0113
41001950600,"Halfway, OR",0.0113
8101002807,"Regency, Pueblo, CO",0.0113
34029731001,"Bayville, Berkeley Township, NJ",0.0113
36059404902,"Elmont, NY",0.0113
6075012800,"Cow Hollow, San Francisco, CA",0.0113
37001021702,"Elon, NC",0.0113
39055312000,"Burton, OH",0.0113
6007000904,"Chico, CA",0.0113
42091200308,"Willow Grove, PA",0.0113
4013420602,"Mesa, AZ",0.0113
29073960100,"Hermann, MO",0.0113
33011020000,"New Boston, NH",0.0113
17043846521,"Naperville, IL",0.0113
27053020101,"Saint Anthony, MN",0.0113
13213010100,"Crandall, GA",0.0113
12105012203,"Lakeland, FL",0.0113
17001000600,"Quincy, IL",0.0113
15003007805,"Pearl City, HI",0.0113
25017341902,"Malden, MA",0.0113
41039000402,"Junction City, OR",0.0113
6037104103,"Sylmar, Los Angeles, CA",0.0113
4019004421,"Tucson, AZ",0.0113
27061940000,"Deer River, MN",0.0112
40135030201,"Vian, OK",0.0112
40013796001,"Durant, OK",0.0112
40131050407,"Tulsa, OK",0.0112
12086000804,"Hialeah, FL",0.0112
4013422302,"Mesa, AZ",0.0112
15003940002,"Waianae, HI",0.0112
6037920037,"Los Angeles County, CA",0.0112
8085966202,"Olathe, CO",0.0112
6073013506,"Spring Valley, CA",0.0112
47157021137,"Cordova, Memphis, TN",0.0112
17201000300,"Loves Park, IL",0.0112
9003468102,"Salmon Brook, Granby, CT",0.0112
34019010200,"Glen Gardner, NJ",0.0112
8041000101,"East Colorado Springs, Colorado Springs, CO",0.0112
55117010502,"Plymouth, WI",0.0112
13077170306,"Newnan, GA",0.0112
48167723501,"Santa Fe, TX",0.0112
24031700711,"Derwood, MD",0.0112
28037950200,"Roxie, MS",0.0112
48085031308,"Wylie, TX",0.0112
5143010509,"Springdale, AR",0.0112
1031010300,"Enterprise, AL",0.0112
6037534301,"Cudahy, CA",0.0112
12011090102,"Hollywood Beach, Hollywood, FL",0.0112
26099262700,"Warren Woods, Warren, MI",0.0112
12099007821,"West Palm Beach, FL",0.0112
6013334004,"Concord, CA",0.0112
25009251000,"Lawrence, MA",0.0112
49035112302,"Murray, UT",0.0112
13021011000,"Macon, GA",0.0112
17057953000,"Avon, IL",0.0112
8077001502,"Fruita, CO",0.0112
18059410700,"Greenfield, IN",0.0112
53033030100,"Federal Way, WA",0.0112
12099007724,"Wellington, FL",0.0112
6085508504,"Sunnyvale, CA",0.0112
34009021803,"Villas, NJ",0.0112
42007605700,"Aliquippa, PA",0.0112
35053978301,"Socorro, NM",0.0112
42055010900,"Chambersburg, PA",0.0112
55117011400,"Ellis Historical District, Sheboygan, WI",0.0112
39165030102,"Carlisle, OH",0.0112
33011014100,"Litchfield, NH",0.0112
48061011600,"San Benito, TX",0.0112
34025806400,"Oakhurst, Avon-by-the-Sea, NJ",0.0112
25009210100,"Peabody, MA",0.0112
42041011602,"Mechanicsburg, PA",0.0112
6107000702,"Woodlake, CA",0.0112
6085505001,"Santa Clara, CA",0.0112
